head := query_30Centriod
5727-th query  distance:=77897.3
5728-th query  distance:=45922.9
5729-th query  distance:=56922.5
5730-th query  distance:=49883.5
5731-th query  distance:=37170.6
5732-th query  distance:=51285
5733-th query  distance:=57671.8
5734-th query  distance:=26845.3
5735-th query  distance:=36918.2
5736-th query  distance:=53257.6
5737-th query  distance:=19368.1
5738-th query  distance:=49936.1
5739-th query  distance:=63604.2
5740-th query  distance:=66720.5
5741-th query  distance:=59186.8
5742-th query  distance:=29367.7
5743-th query  distance:=12997.1
5744-th query  distance:=54803.9
5745-th query  distance:=44415.2
5746-th query  distance:=17975.2
5747-th query  distance:=76459.7
5748-th query  distance:=20271.3
5749-th query  distance:=56318.1
5750-th query  distance:=56552
5751-th query  distance:=54025.2
5752-th query  distance:=66910.9
5753-th query  distance:=7537.83
5754-th query  distance:=69755
5755-th query  distance:=46534.5
5756-th query  distance:=60480.7
5757-th query  distance:=48750
5758-th query  distance:=66433
5759-th query  distance:=34788
5760-th query  distance:=61860
5761-th query  distance:=16822.1
5762-th query  distance:=69273.6
5763-th query  distance:=64492.1
5764-th query  distance:=58011.8
5765-th query  distance:=51129.5
5766-th query  distance:=45122.4
5767-th query  distance:=34926.7
5768-th query  distance:=55463.5
5769-th query  distance:=55051.9
5770-th query  distance:=47290.1
5771-th query  distance:=18548.8
5772-th query  distance:=33928.2
5773-th query  distance:=24021
5774-th query  distance:=41796.5
5775-th query  distance:=42602.9
5776-th query  distance:=11529.2
5777-th query  distance:=58379.9
5778-th query  distance:=43601.4
5779-th query  distance:=54119.5
5780-th query  distance:=47887
5781-th query  distance:=38667
5782-th query  distance:=52473.9
5783-th query  distance:=47680.5
5784-th query  distance:=56299.1
5785-th query  distance:=55657.3
5786-th query  distance:=48692.9
5787-th query  distance:=71644.8
5788-th query  distance:=47026.7
5789-th query  distance:=25673.4
5790-th query  distance:=81794.1
5791-th query  distance:=76386.8
5792-th query  distance:=64930.5
5793-th query  distance:=32530.1
5794-th query  distance:=32323.6
5795-th query  distance:=11613.9
5796-th query  distance:=44242.2
5797-th query  distance:=24341.3
5798-th query  distance:=67872
5799-th query  distance:=48851.6
5800-th query  distance:=29754
5801-th query  distance:=46675.5
5802-th query  distance:=83055.6
5803-th query  distance:=55429
5804-th query  distance:=12802.2
5805-th query  distance:=49987.4
5806-th query  distance:=56972.6
5807-th query  distance:=42607.7
5808-th query  distance:=45109.7
5809-th query  distance:=30810.1
5810-th query  distance:=32030.8
5811-th query  distance:=39053.7
5812-th query  distance:=45939.3
5813-th query  distance:=13475.5
5814-th query  distance:=50772.3
5815-th query  distance:=50483.7
5816-th query  distance:=27161.4
5817-th query  distance:=16266.1
5818-th query  distance:=27574.6
5819-th query  distance:=32095.6
5820-th query  distance:=17705
5821-th query  distance:=36381.5
5822-th query  distance:=66410.4
5823-th query  distance:=49756.5
5824-th query  distance:=44970.6
5825-th query  distance:=54806
5826-th query  distance:=33748.6
5827-th query  distance:=52529.4
5828-th query  distance:=59354.8
5829-th query  distance:=14303.3
5830-th query  distance:=30200.3
5831-th query  distance:=51121.3
5832-th query  distance:=38235.6
5833-th query  distance:=47156.3
5834-th query  distance:=50428.9
5835-th query  distance:=50212.4
5836-th query  distance:=37070.2
5837-th query  distance:=17388.2
5838-th query  distance:=39644.5
5839-th query  distance:=67684.6
5840-th query  distance:=54277
5841-th query  distance:=45363.8
5842-th query  distance:=24257.7
5843-th query  distance:=33154.5
5844-th query  distance:=10366.8
5845-th query  distance:=7811.22
5846-th query  distance:=23072.1
5847-th query  distance:=53750.8
5848-th query  distance:=28522.2
5849-th query  distance:=32755.9
5850-th query  distance:=39439.1
5851-th query  distance:=36009.9
5852-th query  distance:=69233.2
5853-th query  distance:=28621.1
5854-th query  distance:=26361.5
5855-th query  distance:=56301.2
5856-th query  distance:=35123.8
5857-th query  distance:=28402.3
5858-th query  distance:=60663.9
5859-th query  distance:=74140
5860-th query  distance:=27306.4
5861-th query  distance:=13865
5862-th query  distance:=61995.7
5863-th query  distance:=45882.9
5864-th query  distance:=32861.4
5865-th query  distance:=46948.6
5866-th query  distance:=60559.8
5867-th query  distance:=67546.4
5868-th query  distance:=21150.4
5869-th query  distance:=47069.1
5870-th query  distance:=75543.2
5871-th query  distance:=47452
5872-th query  distance:=64362.2
5873-th query  distance:=63576
5874-th query  distance:=67563.5
5875-th query  distance:=51534.6
5876-th query  distance:=13974.7
5877-th query  distance:=25084.4
5878-th query  distance:=28303.1
5879-th query  distance:=30367.3
5880-th query  distance:=10868.4
5881-th query  distance:=45924.8
5882-th query  distance:=39625.7
5883-th query  distance:=30936.8
5884-th query  distance:=76098.9
5885-th query  distance:=43119.8
5886-th query  distance:=27516.9
5887-th query  distance:=35471.3
5888-th query  distance:=59027.5
5889-th query  distance:=28474.6
5890-th query  distance:=37964.1
5891-th query  distance:=47804
5892-th query  distance:=90715.9
5893-th query  distance:=38408.7
5894-th query  distance:=62872
5895-th query  distance:=67815.4
5896-th query  distance:=42001
5897-th query  distance:=50392.1
5898-th query  distance:=21868.9
5899-th query  distance:=29339.7
5900-th query  distance:=42658.3
5901-th query  distance:=68239.4
5902-th query  distance:=35932.6
5903-th query  distance:=52900.9
5904-th query  distance:=47076.2
5905-th query  distance:=70276.9
5906-th query  distance:=49182
5907-th query  distance:=17045.2
5908-th query  distance:=39508.5
5909-th query  distance:=44729.9
5910-th query  distance:=56262.8
5911-th query  distance:=67065.5
5912-th query  distance:=23834.6
5913-th query  distance:=40353.2
5914-th query  distance:=30269.1
5915-th query  distance:=66276.5
5916-th query  distance:=26853.9
5917-th query  distance:=47408.5
5918-th query  distance:=4125.77
5919-th query  distance:=25553.7
5920-th query  distance:=34999.4
5921-th query  distance:=54267.5
5922-th query  distance:=65526
5923-th query  distance:=54864.5
5924-th query  distance:=39698
5925-th query  distance:=59982.3
5926-th query  distance:=39126.6
5927-th query  distance:=60327.8
5928-th query  distance:=51142.4
5929-th query  distance:=56484.9
5930-th query  distance:=28232.9
5931-th query  distance:=62669.3
5932-th query  distance:=64099.2
5933-th query  distance:=7590.47
5934-th query  distance:=54467.9
5935-th query  distance:=53812.3
5936-th query  distance:=23123.2
5937-th query  distance:=35989.8
5938-th query  distance:=48364.4
5939-th query  distance:=72456.1
5940-th query  distance:=47166.7
5941-th query  distance:=66626
5942-th query  distance:=36133.2
5943-th query  distance:=60449.2
5944-th query  distance:=54312.9
5945-th query  distance:=58482
5946-th query  distance:=32598.6
5947-th query  distance:=38939.6
5948-th query  distance:=53354.3
5949-th query  distance:=31652.4
5950-th query  distance:=57913.1
5951-th query  distance:=61121.6
5952-th query  distance:=83259.4
5953-th query  distance:=65105.6
5954-th query  distance:=51967.1
5955-th query  distance:=50861
5956-th query  distance:=24954.6
5957-th query  distance:=49567.5
5958-th query  distance:=28031.7
5959-th query  distance:=41348.5
5960-th query  distance:=41200.4
5961-th query  distance:=37162.9
5962-th query  distance:=55933.6
5963-th query  distance:=39103.4
5964-th query  distance:=51054.6
5965-th query  distance:=35797.6
5966-th query  distance:=49386
5967-th query  distance:=37666.3
5968-th query  distance:=46577.9
5969-th query  distance:=38154.2
5970-th query  distance:=27529.7
5971-th query  distance:=56537.4
5972-th query  distance:=45066.5
5973-th query  distance:=48837
5974-th query  distance:=38837.1
5975-th query  distance:=44562.4
5976-th query  distance:=31711
5977-th query  distance:=73548.6
5978-th query  distance:=23404
5979-th query  distance:=12173.5
5980-th query  distance:=41253.3
5981-th query  distance:=38570.5
5982-th query  distance:=56929.8
5983-th query  distance:=37879.8
5984-th query  distance:=50878.3
5985-th query  distance:=73250.1
5986-th query  distance:=60975.4
5987-th query  distance:=32674
5988-th query  distance:=27429.9
5989-th query  distance:=50514.9
5990-th query  distance:=65873.1
5991-th query  distance:=24977.5
5992-th query  distance:=39344.9
5993-th query  distance:=24594.8
5994-th query  distance:=51877.8
5995-th query  distance:=48997.4
5996-th query  distance:=19183.4
5997-th query  distance:=44674.5
5998-th query  distance:=31216.9
5999-th query  distance:=55614.2
6000-th query  distance:=50383.9
6001-th query  distance:=56049.7
6002-th query  distance:=42839.2
6003-th query  distance:=51277.9
6004-th query  distance:=71340.8
6005-th query  distance:=33048.8
6006-th query  distance:=68495.1
6007-th query  distance:=51352.2
6008-th query  distance:=35924.9
6009-th query  distance:=46007.4
6010-th query  distance:=47561
6011-th query  distance:=47575
6012-th query  distance:=23815.9
6013-th query  distance:=41023.2
6014-th query  distance:=44401.9
6015-th query  distance:=58968
6016-th query  distance:=65820
6017-th query  distance:=67200.3
6018-th query  distance:=33679.2
6019-th query  distance:=30299.5
6020-th query  distance:=49398.5
6021-th query  distance:=70651.7
6022-th query  distance:=51040.5
6023-th query  distance:=26303.5
6024-th query  distance:=39329.9
6025-th query  distance:=61999.1
6026-th query  distance:=41638.4
6027-th query  distance:=69441.1
6028-th query  distance:=25290.7
6029-th query  distance:=42020
6030-th query  distance:=55533.2
6031-th query  distance:=49390.9
6032-th query  distance:=66039.5
6033-th query  distance:=54512.3
6034-th query  distance:=51460
6035-th query  distance:=10911.3
6036-th query  distance:=55127.5
6037-th query  distance:=20768.3
6038-th query  distance:=17641.9
6039-th query  distance:=28466.9
6040-th query  distance:=41601.9
6041-th query  distance:=37035.9
6042-th query  distance:=65107.7
6043-th query  distance:=52066.3
6044-th query  distance:=70824.9
6045-th query  distance:=47249.4
6046-th query  distance:=29659.7
6047-th query  distance:=46509.7
6048-th query  distance:=56039.2
6049-th query  distance:=62778.6
6050-th query  distance:=14139.4
6051-th query  distance:=14167.4
6052-th query  distance:=31997.7
6053-th query  distance:=4534.6
6054-th query  distance:=59464.8
6055-th query  distance:=56048
6056-th query  distance:=35212.5
6057-th query  distance:=16221.9
6058-th query  distance:=13871.8
6059-th query  distance:=41555.9
6060-th query  distance:=21704.8
6061-th query  distance:=50585.2
6062-th query  distance:=52574.4
6063-th query  distance:=71476
6064-th query  distance:=52262.3
6065-th query  distance:=52153.9
6066-th query  distance:=71272.7
6067-th query  distance:=68122.4
6068-th query  distance:=11091.8
6069-th query  distance:=7106.58
6070-th query  distance:=7310.14
6071-th query  distance:=44227.2
6072-th query  distance:=46213.4
6073-th query  distance:=37286.1
6074-th query  distance:=36636.5
6075-th query  distance:=39405.4
6076-th query  distance:=23112.7
6077-th query  distance:=39172.3
6078-th query  distance:=58315.3
6079-th query  distance:=29162.8
6080-th query  distance:=38792.6
6081-th query  distance:=44772
6082-th query  distance:=59740.6
6083-th query  distance:=41793.7
6084-th query  distance:=26341.3
6085-th query  distance:=43290.9
6086-th query  distance:=30753.9
6087-th query  distance:=46945.5
6088-th query  distance:=23184.1
6089-th query  distance:=44566.6
6090-th query  distance:=58572
6091-th query  distance:=28411.5
6092-th query  distance:=57740.4
6093-th query  distance:=54116.8
6094-th query  distance:=71426.1
6095-th query  distance:=52104.6
6096-th query  distance:=51570.2
6097-th query  distance:=57123.7
6098-th query  distance:=61851.5
6099-th query  distance:=62906.5
6100-th query  distance:=25595.3
6101-th query  distance:=56141.8
6102-th query  distance:=32701.6
6103-th query  distance:=35769.6
6104-th query  distance:=26020.7
6105-th query  distance:=53962.9
6106-th query  distance:=46445
6107-th query  distance:=75321.9
6108-th query  distance:=58894.1
6109-th query  distance:=18817.8
6110-th query  distance:=30939.6
6111-th query  distance:=62011.8
6112-th query  distance:=45284.3
6113-th query  distance:=48892.3
6114-th query  distance:=51029.3
6115-th query  distance:=15552.1
6116-th query  distance:=33949.8
6117-th query  distance:=63210.8
6118-th query  distance:=53943.9
6119-th query  distance:=36145.1
6120-th query  distance:=63126
6121-th query  distance:=39104.2
6122-th query  distance:=4730.36
6123-th query  distance:=55594.8
6124-th query  distance:=41240.1
6125-th query  distance:=38268.2
6126-th query  distance:=74788.6
6127-th query  distance:=70184
6128-th query  distance:=64932.2
6129-th query  distance:=43895.1
6130-th query  distance:=77611.7
6131-th query  distance:=20512.2
6132-th query  distance:=44604.9
6133-th query  distance:=41392.3
6134-th query  distance:=65463.9
6135-th query  distance:=56741
6136-th query  distance:=25699.8
6137-th query  distance:=42610.8
6138-th query  distance:=24685.8
6139-th query  distance:=48682.2
6140-th query  distance:=38409.2
6141-th query  distance:=71575.1
6142-th query  distance:=67025
6143-th query  distance:=67418.5
6144-th query  distance:=35063.4
6145-th query  distance:=23336
6146-th query  distance:=62882.4
6147-th query  distance:=62938.6
6148-th query  distance:=37257.5
6149-th query  distance:=51156.7
6150-th query  distance:=49337.5
6151-th query  distance:=52361.2
6152-th query  distance:=12174.9
6153-th query  distance:=55429.2
6154-th query  distance:=49839.9
6155-th query  distance:=55783.4
6156-th query  distance:=38675.6
6157-th query  distance:=21009.8
6158-th query  distance:=47807.2
6159-th query  distance:=60874.8
6160-th query  distance:=33917.7
6161-th query  distance:=37838.2
6162-th query  distance:=30999.9
6163-th query  distance:=52417.3
6164-th query  distance:=48963.1
6165-th query  distance:=58769.6
6166-th query  distance:=62179.9
6167-th query  distance:=32540.2
6168-th query  distance:=66167.7
6169-th query  distance:=48118.1
6170-th query  distance:=24133.2
6171-th query  distance:=7345.64
6172-th query  distance:=22098
6173-th query  distance:=37405.2
6174-th query  distance:=64411.7
6175-th query  distance:=14097.2
6176-th query  distance:=55848.3
6177-th query  distance:=55494.5
6178-th query  distance:=52080.2
6179-th query  distance:=31132.1
6180-th query  distance:=37840.4
6181-th query  distance:=63827.8
6182-th query  distance:=17365
6183-th query  distance:=37156.3
6184-th query  distance:=72296.7
6185-th query  distance:=39979.1
6186-th query  distance:=47471.1
6187-th query  distance:=65609.7
6188-th query  distance:=54071.2
6189-th query  distance:=41793.3
6190-th query  distance:=67438.2
6191-th query  distance:=20092.3
6192-th query  distance:=56641.7
6193-th query  distance:=30984.1
6194-th query  distance:=37554.4
6195-th query  distance:=22394.7
6196-th query  distance:=49599.2
6197-th query  distance:=59965.5
6198-th query  distance:=53061.5
6199-th query  distance:=77197.3
6200-th query  distance:=44319.9
6201-th query  distance:=45752.7
6202-th query  distance:=6278.13
6203-th query  distance:=28121
6204-th query  distance:=66085.8
6205-th query  distance:=77227.2
6206-th query  distance:=42511.1
6207-th query  distance:=63018.9
6208-th query  distance:=66949.2
6209-th query  distance:=55272.8
6210-th query  distance:=78790.9
6211-th query  distance:=58659.1
6212-th query  distance:=61080.8
6213-th query  distance:=56126.8
6214-th query  distance:=26814.6
6215-th query  distance:=29045.1
6216-th query  distance:=62582
6217-th query  distance:=7951.48
6218-th query  distance:=52385.6
6219-th query  distance:=49521.3
6220-th query  distance:=11701.5
6221-th query  distance:=24269.8
6222-th query  distance:=60335.6
6223-th query  distance:=49027.8
6224-th query  distance:=49090.9
6225-th query  distance:=70792.4
6226-th query  distance:=44840.5
6227-th query  distance:=58497.5
6228-th query  distance:=26692.8
6229-th query  distance:=60146.5
6230-th query  distance:=59011.7
6231-th query  distance:=30382.4
6232-th query  distance:=36604.9
6233-th query  distance:=42171.4
6234-th query  distance:=31005
6235-th query  distance:=33544.5
6236-th query  distance:=50325.2
6237-th query  distance:=76130.9
6238-th query  distance:=52427
6239-th query  distance:=56987.1
6240-th query  distance:=34787.8
6241-th query  distance:=51661.8
6242-th query  distance:=1833.41
6243-th query  distance:=73336.9
6244-th query  distance:=32823.6
6245-th query  distance:=30961.4
6246-th query  distance:=18028
6247-th query  distance:=57131.4
6248-th query  distance:=35522
6249-th query  distance:=49378
6250-th query  distance:=32821.1
6251-th query  distance:=51866.4
6252-th query  distance:=34129.7
6253-th query  distance:=70431.8
6254-th query  distance:=60318.4
6255-th query  distance:=76018
6256-th query  distance:=54122.7
6257-th query  distance:=41326
6258-th query  distance:=54611.1
6259-th query  distance:=41448.5
6260-th query  distance:=21760
6261-th query  distance:=49693.2
6262-th query  distance:=51424.4
6263-th query  distance:=21358
6264-th query  distance:=28799.1
6265-th query  distance:=59246.2
6266-th query  distance:=61085.9
6267-th query  distance:=44910
6268-th query  distance:=54358.3
6269-th query  distance:=59083.7
6270-th query  distance:=47777.9
6271-th query  distance:=56924.1
6272-th query  distance:=78700.6
6273-th query  distance:=57581.2
6274-th query  distance:=19281
6275-th query  distance:=3232.63
6276-th query  distance:=45690.6
6277-th query  distance:=30171.7
6278-th query  distance:=56741
6279-th query  distance:=63031.6
6280-th query  distance:=60645.1
6281-th query  distance:=54362.4
6282-th query  distance:=27432.1
6283-th query  distance:=58291.4
6284-th query  distance:=3338.39
6285-th query  distance:=64215.5
6286-th query  distance:=59192.4
6287-th query  distance:=52448.9
6288-th query  distance:=19668.8
6289-th query  distance:=56676.1
6290-th query  distance:=26528
6291-th query  distance:=63410
6292-th query  distance:=40174.7
6293-th query  distance:=92930.2
6294-th query  distance:=52306.2
6295-th query  distance:=41500.8
6296-th query  distance:=62510.2
6297-th query  distance:=37582.2
6298-th query  distance:=56750.2
6299-th query  distance:=64935.5
6300-th query  distance:=10199.2
6301-th query  distance:=22775.4
6302-th query  distance:=25867.8
6303-th query  distance:=52284
6304-th query  distance:=31202.9
6305-th query  distance:=69808.9
6306-th query  distance:=46920.2
6307-th query  distance:=38514.2
6308-th query  distance:=41760.4
6309-th query  distance:=12932.1
6310-th query  distance:=46481.5
6311-th query  distance:=42903
6312-th query  distance:=37029.2
6313-th query  distance:=29166.1
6314-th query  distance:=37398.9
6315-th query  distance:=27839.2
6316-th query  distance:=56137.1
6317-th query  distance:=46653
6318-th query  distance:=43499.6
6319-th query  distance:=61084.9
6320-th query  distance:=80005.7
6321-th query  distance:=50648.4
6322-th query  distance:=36390.9
6323-th query  distance:=46122
6324-th query  distance:=59976.7
6325-th query  distance:=40168
6326-th query  distance:=42870.7
6327-th query  distance:=33242.7
6328-th query  distance:=53256.8
6329-th query  distance:=54393.7
6330-th query  distance:=65114.7
6331-th query  distance:=51596.2
6332-th query  distance:=20006.4
6333-th query  distance:=42196.8
6334-th query  distance:=54888.6
6335-th query  distance:=37329.9
6336-th query  distance:=73013.7
6337-th query  distance:=104548
6338-th query  distance:=7857.55
6339-th query  distance:=55002
6340-th query  distance:=47801
6341-th query  distance:=58600.1
6342-th query  distance:=55212.4
6343-th query  distance:=58544.9
6344-th query  distance:=58012.8
6345-th query  distance:=72591.1
6346-th query  distance:=37214
6347-th query  distance:=77854.5
6348-th query  distance:=22211.4
6349-th query  distance:=60627.9
6350-th query  distance:=32743.7
6351-th query  distance:=30123
6352-th query  distance:=56171.6
6353-th query  distance:=29921.6
6354-th query  distance:=44669.2
6355-th query  distance:=6939.06
6356-th query  distance:=54029.1
6357-th query  distance:=25901.3
6358-th query  distance:=64527.8
6359-th query  distance:=64843
6360-th query  distance:=64658.2
6361-th query  distance:=48625.5
6362-th query  distance:=35954.5
6363-th query  distance:=11894.6
6364-th query  distance:=57540.6
6365-th query  distance:=27390.1
6366-th query  distance:=70416.8
6367-th query  distance:=26919.8
6368-th query  distance:=44269.9
6369-th query  distance:=20177.5
6370-th query  distance:=75034.1
6371-th query  distance:=38769.4
6372-th query  distance:=71203.8
6373-th query  distance:=65948.3
6374-th query  distance:=60144.2
6375-th query  distance:=14718.9
6376-th query  distance:=18718.2
6377-th query  distance:=21706.3
6378-th query  distance:=14040.9
6379-th query  distance:=31984.2
6380-th query  distance:=15810.9
6381-th query  distance:=12351.9
6382-th query  distance:=53049.9
6383-th query  distance:=47378.5
6384-th query  distance:=37658.6
6385-th query  distance:=16414.1
6386-th query  distance:=21040.7
6387-th query  distance:=39813.3
6388-th query  distance:=64274.9
6389-th query  distance:=58744
6390-th query  distance:=57178.8
6391-th query  distance:=40349.9
6392-th query  distance:=37430.5
6393-th query  distance:=53709.9
6394-th query  distance:=53679.5
6395-th query  distance:=54930.2
6396-th query  distance:=68225.3
6397-th query  distance:=71193.7
6398-th query  distance:=69725.2
6399-th query  distance:=19028.7
6400-th query  distance:=13108.2
6401-th query  distance:=63889.1
6402-th query  distance:=57988.1
6403-th query  distance:=33228.4
6404-th query  distance:=50975.7
6405-th query  distance:=66175.8
6406-th query  distance:=50067.2
6407-th query  distance:=58516.1
6408-th query  distance:=43888.5
6409-th query  distance:=35897.5
6410-th query  distance:=13145.6
6411-th query  distance:=52852.7
6412-th query  distance:=36625.3
6413-th query  distance:=64104.7
6414-th query  distance:=64008.4
6415-th query  distance:=33710.1
6416-th query  distance:=69251.5
6417-th query  distance:=70502.3
6418-th query  distance:=17467.6
6419-th query  distance:=10391.3
6420-th query  distance:=61963.9
6421-th query  distance:=64114.6
6422-th query  distance:=40403.3
6423-th query  distance:=49066.2
6424-th query  distance:=54098.8
6425-th query  distance:=40207.7
6426-th query  distance:=45059.7
6427-th query  distance:=44770.2
6428-th query  distance:=49860.1
6429-th query  distance:=36073.5
6430-th query  distance:=51344.9
6431-th query  distance:=40449.1
6432-th query  distance:=9459.63
6433-th query  distance:=15776
6434-th query  distance:=49129.2
6435-th query  distance:=74650.4
6436-th query  distance:=52829.7
6437-th query  distance:=38237.6
6438-th query  distance:=40498.7
6439-th query  distance:=51480.4
6440-th query  distance:=71789.1
6441-th query  distance:=55435.2
6442-th query  distance:=40251.4
6443-th query  distance:=42574.2
6444-th query  distance:=53531.5
6445-th query  distance:=30928.9
6446-th query  distance:=24870.9
6447-th query  distance:=61565.7
6448-th query  distance:=55338.5
6449-th query  distance:=47558
6450-th query  distance:=31924.1
6451-th query  distance:=59995.8
6452-th query  distance:=41740.8
6453-th query  distance:=38120.1
6454-th query  distance:=56009.4
6455-th query  distance:=60384.8
6456-th query  distance:=43708.4
6457-th query  distance:=59114.9
6458-th query  distance:=3830.49
6459-th query  distance:=21020.6
6460-th query  distance:=53231.5
6461-th query  distance:=56401.8
6462-th query  distance:=27489.9
6463-th query  distance:=18711.6
6464-th query  distance:=56581.9
6465-th query  distance:=7582.29
6466-th query  distance:=9949.26
6467-th query  distance:=42138
6468-th query  distance:=31058.2
6469-th query  distance:=66306.5
6470-th query  distance:=33388.7
6471-th query  distance:=62111.6
6472-th query  distance:=54859.9
6473-th query  distance:=39694.5
6474-th query  distance:=15897.7
6475-th query  distance:=21517.7
6476-th query  distance:=44875.8
6477-th query  distance:=65253.9
6478-th query  distance:=22988.3
6479-th query  distance:=60115.4
6480-th query  distance:=13433.3
6481-th query  distance:=23332.5
6482-th query  distance:=36248.7
6483-th query  distance:=41125
6484-th query  distance:=22040.5
6485-th query  distance:=36521.8
6486-th query  distance:=18863.8
6487-th query  distance:=45711.4
6488-th query  distance:=36450.7
6489-th query  distance:=55868
6490-th query  distance:=15971.1
6491-th query  distance:=29610.4
6492-th query  distance:=19502.5
6493-th query  distance:=46936.3
6494-th query  distance:=41550.6
6495-th query  distance:=72680.9
6496-th query  distance:=48935
6497-th query  distance:=49828.8
6498-th query  distance:=46884.6
6499-th query  distance:=45637.7
6500-th query  distance:=34108.9
6501-th query  distance:=27399.9
6502-th query  distance:=54546.7
6503-th query  distance:=42836.9
6504-th query  distance:=13387.6
6505-th query  distance:=40382.6
6506-th query  distance:=53524.8
6507-th query  distance:=46101.2
6508-th query  distance:=49385.3
6509-th query  distance:=27472.3
6510-th query  distance:=51846.5
6511-th query  distance:=36199.9
6512-th query  distance:=47517.7
6513-th query  distance:=15459
6514-th query  distance:=60853.6
6515-th query  distance:=58455.9
6516-th query  distance:=52762.8
6517-th query  distance:=15662.1
6518-th query  distance:=41658.9
6519-th query  distance:=42564.3
6520-th query  distance:=51450.8
6521-th query  distance:=59090.4
6522-th query  distance:=45649.4
6523-th query  distance:=35211.4
6524-th query  distance:=48292.3
6525-th query  distance:=61127
6526-th query  distance:=47332.1
6527-th query  distance:=52113.7
6528-th query  distance:=60332.7
6529-th query  distance:=45689.9
6530-th query  distance:=18714.8
6531-th query  distance:=62122.7
6532-th query  distance:=7690.86
6533-th query  distance:=45237.8
6534-th query  distance:=46623.7
6535-th query  distance:=56504.7
6536-th query  distance:=29786.1
6537-th query  distance:=53791.5
6538-th query  distance:=78426.4
6539-th query  distance:=50503.7
6540-th query  distance:=32703.3
6541-th query  distance:=81017.1
6542-th query  distance:=34045.8
6543-th query  distance:=65317.1
6544-th query  distance:=37946.4
6545-th query  distance:=28605.5
6546-th query  distance:=29544.8
6547-th query  distance:=52390.9
6548-th query  distance:=69321.7
6549-th query  distance:=58982.3
6550-th query  distance:=56713.3
6551-th query  distance:=55234.7
6552-th query  distance:=20352.7
6553-th query  distance:=40170.1
6554-th query  distance:=45218.5
6555-th query  distance:=53402.8
6556-th query  distance:=43599.1
6557-th query  distance:=44626.6
6558-th query  distance:=21465.9
6559-th query  distance:=61562.3
6560-th query  distance:=69734.4
6561-th query  distance:=54879.3
6562-th query  distance:=55361.1
6563-th query  distance:=37228.4
6564-th query  distance:=49033.6
6565-th query  distance:=42828.7
6566-th query  distance:=81431.6
6567-th query  distance:=52506.3
6568-th query  distance:=49058
6569-th query  distance:=66781.9
6570-th query  distance:=32480.6
6571-th query  distance:=48848.3
6572-th query  distance:=54938.8
6573-th query  distance:=6921.68
6574-th query  distance:=69356.4
6575-th query  distance:=61809.3
6576-th query  distance:=12419
6577-th query  distance:=57677.2
6578-th query  distance:=13883.6
6579-th query  distance:=55303.9
6580-th query  distance:=56645.7
6581-th query  distance:=43948.4
6582-th query  distance:=61153.3
6583-th query  distance:=41931.2
6584-th query  distance:=62569.3
6585-th query  distance:=32752.2
6586-th query  distance:=41718.9
6587-th query  distance:=31717.4
6588-th query  distance:=49798
6589-th query  distance:=62137.7
6590-th query  distance:=27296.4
6591-th query  distance:=50507.1
6592-th query  distance:=58831.8
6593-th query  distance:=21009.6
6594-th query  distance:=52974.7
6595-th query  distance:=45766.4
6596-th query  distance:=31403.6
6597-th query  distance:=48827.3
6598-th query  distance:=62641.4
6599-th query  distance:=74305.4
6600-th query  distance:=44002.5
6601-th query  distance:=44197.9
6602-th query  distance:=67084.3
6603-th query  distance:=19148.5
6604-th query  distance:=25772.3
6605-th query  distance:=33447.5
6606-th query  distance:=53280.5
6607-th query  distance:=78189.6
6608-th query  distance:=75434.7
6609-th query  distance:=36378.5
6610-th query  distance:=37126
6611-th query  distance:=79564.2
6612-th query  distance:=34398.3
6613-th query  distance:=42839.5
6614-th query  distance:=73954.6
6615-th query  distance:=63259.4
6616-th query  distance:=52443.4
6617-th query  distance:=48028.9
6618-th query  distance:=79097.5
6619-th query  distance:=62269.1
6620-th query  distance:=55712.8
6621-th query  distance:=60197.8
6622-th query  distance:=45128
6623-th query  distance:=46013.5
6624-th query  distance:=30748.3
6625-th query  distance:=58063.3
6626-th query  distance:=67025.8
6627-th query  distance:=61975.6
6628-th query  distance:=35365.2
6629-th query  distance:=46501.9
6630-th query  distance:=42020.8
6631-th query  distance:=44831.1
6632-th query  distance:=42866.3
6633-th query  distance:=63613.4
6634-th query  distance:=24590.7
6635-th query  distance:=58909.7
6636-th query  distance:=38378.7
6637-th query  distance:=14283.6
6638-th query  distance:=45873.4
6639-th query  distance:=50381.2
6640-th query  distance:=7144.55
6641-th query  distance:=28017.1
6642-th query  distance:=32529
6643-th query  distance:=16718.9
6644-th query  distance:=52256
6645-th query  distance:=26139.5
6646-th query  distance:=63113
6647-th query  distance:=25216.3
6648-th query  distance:=71199.4
6649-th query  distance:=40177.5
6650-th query  distance:=37376.9
6651-th query  distance:=44596.9
6652-th query  distance:=39926.9
6653-th query  distance:=41951.7
6654-th query  distance:=8108.02
6655-th query  distance:=35367.2
6656-th query  distance:=15187.3
6657-th query  distance:=65437.7
6658-th query  distance:=63467.2
6659-th query  distance:=52953.5
6660-th query  distance:=32412.3
6661-th query  distance:=24085.1
6662-th query  distance:=61225.8
6663-th query  distance:=42748
6664-th query  distance:=16419.2
6665-th query  distance:=49041.1
6666-th query  distance:=54973.3
6667-th query  distance:=46870.5
6668-th query  distance:=55116.8
6669-th query  distance:=33995.8
6670-th query  distance:=11039.7
6671-th query  distance:=59458.8
